text	entity_category	image_id	person	location	organization	miscellaneous
Jealous Iniesta says Real Madrid will be disappointed not to have won La Liga	[('Iniesta', 'person'), ('Real Madrid', 'organization'), ('La Liga', 'organization')]	16_05_31_836.jpg	['Iniesta']	[]	['Real Madrid', 'La Liga']	[]
Today is the final day of the Toronto Film Festival Showcasing @ ReelAbilitiesTO !	[('Toronto Film Festival', 'miscellaneous')]	16_05_19_634.jpg	[]	[]	[]	['Toronto Film Festival']
My exchange earlier today with Bill Clinton on Hillary v . Trump re : foreign policy	[('Bill Clinton', 'person'), ('Hillary', 'person'), ('Trump', 'person')]	O_890.jpg	['Bill Clinton', 'Hillary', 'Trump']	[]	[]	[]
Photo of Justin Bieber out in New York City today . ( June 2 )	[('Justin Bieber', 'person'), ('New York City', 'location')]	O_118.jpg	['Justin Bieber']	['New York City']	[]	[]
Sexy Women ’ s Swimwear One Piece Swimsuit Monokini Push Up Padded Bikini Bathing	[]	O_2811.jpg	[]	[]	[]	[]
Are you partying with us tonight at forbidden festival 🎉 👀	[('forbidden festival', 'miscellaneous')]	16_05_01_697.jpg	[]	[]	[]	['forbidden festival']
LSU Baseball - - WORLD SERIES GAME 2 . . . GEAUX , TIGERS ! ! 😃 🐯 ⚾ ️	[('LSU', 'organization'), ('GEAUX , TIGERS', 'organization')]	17_06_15975.jpg	[]	[]	['LSU', 'GEAUX , TIGERS']	[]
Miss the shit out of baseball man . . .	[]	16_05_27_430.jpg	[]	[]	[]	[]
Coronation Street and Emmerdale viewers FUMING as soaps get cancelled for the football -	[('Coronation Street', 'miscellaneous'), ('Emmerdale', 'miscellaneous')]	17_06_9461.jpg	[]	[]	[]	['Coronation Street', 'Emmerdale']
Why You Should Bet on the Warriors in the NBA Finals	[('Warriors', 'organization'), ('NBA', 'organization')]	17_06_15295.jpg	[]	[]	['Warriors', 'NBA']	[]
Larry Bird says the Steph Curry era of the NBA may be . . .	[('Larry Bird', 'person'), ('Steph Curry', 'person'), ('NBA', 'organization')]	16_05_21_568.jpg	['Larry Bird', 'Steph Curry']	[]	['NBA']	[]
if i was married 2 david beckham this would be my go - to pose too	[('david beckham', 'person')]	O_414.jpg	['david beckham']	[]	[]	[]
Check Out Eric Prydz ’ Sonar Festival Set in Full	[('Eric Prydz', 'person'), ('Sonar Festival', 'miscellaneous')]	17_06_16007.jpg	['Eric Prydz']	[]	[]	['Sonar Festival']
Steve Martin , 1977 - Portraits by Norman Seeff / 42 photos	[('Steve Martin', 'person'), ('Norman Seeff', 'person')]	O_2837.jpg	['Steve Martin', 'Norman Seeff']	[]	[]	[]
Taylor Swift steps out in Louis Vuitton at the # MetGala	[('Taylor Swift', 'person'), ('Louis Vuitton', 'organization'), ('MetGala', 'miscellaneous')]	O_1783.jpg	['Taylor Swift']	[]	['Louis Vuitton']	['MetGala']
Congratulations to @ WayneRooney for becoming all time goalscorer for Manchester United Football Club 👏 🏻 👏 🏻 👏 🏻 👏 🏻	[('WayneRooney', 'person'), ('Manchester United Football Club', 'organization')]	17_01_14971.jpg	['WayneRooney']	[]	['Manchester United Football Club']	[]
BREAKING : United have made Ryan Giggs an offer to stay at the club # mufc	[('United', 'organization'), ('Ryan Giggs', 'person'), ('mufc', 'organization')]	O_5051.jpg	['Ryan Giggs']	[]	['United', 'mufc']	[]
DONALD DUCK AND THE CHRISTMAS CAROL - LITTLE GOLDEN BOOK 1960 - Bid Now ! Only $ 4.99	[('DONALD DUCK', 'miscellaneous')]	O_4179.jpg	[]	[]	[]	['DONALD DUCK']
Was with you in spirit this am @ NumCog from @ QueenBeaverPub in TO . . . next time from your living room ! # PremierLeague	[('NumCog', 'person'), ('QueenBeaverPub', 'location'), ('TO', 'location')]	16_05_01_718.jpg	['NumCog']	['QueenBeaverPub', 'TO']	[]	[]
Xabi Alonso is the second best defensive midfielder in Europe ' s big 5 leagues - CIES Football	[('Xabi Alonso', 'person'), ('Europe', 'location'), ('CIES Football', 'organization')]	16_05_09_405.jpg	['Xabi Alonso']	['Europe']	['CIES Football']	[]
"CHRIS BROWN JUST SAID KEVIN MCCSHIT IS "" NOT WORTHY OF A FART "" 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 he ' s the best"	[('CHRIS BROWN', 'person'), ('KEVIN', 'person')]	O_1458.jpg	['CHRIS BROWN', 'KEVIN']	[]	[]	[]
Cannes festival palace under a very blue sky - pics	[('Cannes festival', 'miscellaneous')]	16_05_19_154.jpg	[]	[]	[]	['Cannes festival']
This isn ' t Justin Bieber ' s softer side , it ' s his real side	[('Justin Bieber', 'person')]	O_2615.jpg	['Justin Bieber']	[]	[]	[]
# NBA this refs face says it all lol	[('NBA', 'organization')]	17_06_4749.jpg	[]	[]	['NBA']	[]
Additional security measures are in place at Old Trafford ahead of tonight ' s tribute concert # OneLoveManchester	[('Old Trafford', 'location'), ('OneLoveManchester', 'miscellaneous')]	17_06_2272.jpg	[]	['Old Trafford']	[]	['OneLoveManchester']
VIDEO : LeBron James dunks all over JaVale McGee # NBAFinals	[('LeBron James', 'person'), ('JaVale McGee', 'person')]	17_06_15602.jpg	['LeBron James', 'JaVale McGee']	[]	[]	[]
# NHLPlayoffs Winnipeg # Jets Scouting Report	[('Winnipeg # Jets', 'organization')]	16_05_01_670.jpg	[]	[]	['Winnipeg # Jets']	[]
Today was the shoot for the cover of the next CD - a live album of house concert songs out 1 / 9 . Fun ! # housemusic	[]	16_05_07_775.jpg	[]	[]	[]	[]
# NFL # Eagles Flexing place - kicker Cody Parkey working his way back from . . .	[('NFL', 'organization'), ('Eagles', 'organization'), ('Cody Parkey', 'person')]	16_05_30_976.jpg	['Cody Parkey']	[]	['NFL', 'Eagles']	[]
"# football : Kane : It ' s "" exciting times "" at Spurs , I want to emulate these "" special "" nights"	[('Kane', 'person'), ('Spurs', 'organization')]	16_05_03_1044.jpg	['Kane']	[]	['Spurs']	[]
Six years since her last album dropped , Jessica Simpson is back in the studio !	[('Jessica Simpson', 'person')]	O_3804.jpg	['Jessica Simpson']	[]	[]	[]
Varun Dhawan and others grace the launch of the ‘ India Alive Short Film Festival ’	[('Varun Dhawan', 'person'), ('India Alive Short Film Festival', 'miscellaneous')]	17_06_15563.jpg	['Varun Dhawan']	[]	[]	['India Alive Short Film Festival']
Trump ' s conflicts of interest : a visual guide	[('Trump', 'person')]	17_01_2118.jpg	['Trump']	[]	[]	[]
Wabash football on the open sea off the coast at Cambrils , Spain	[('Wabash', 'organization'), ('Cambrils', 'location'), ('Spain', 'location')]	16_05_23_969.jpg	[]	['Cambrils', 'Spain']	['Wabash']	[]
Barca winning La Liga hurts less than Madrid – Godin	[('Barca', 'organization'), ('La Liga', 'organization'), ('Madrid', 'organization'), ('Godin', 'person')]	16_05_17_387.jpg	['Godin']	[]	['Barca', 'La Liga', 'Madrid']	[]
Houston we have a problem . Sir Martin Sorrell agrees there is a problem with advertising festivals . # CannesLions	[('Houston', 'location'), ('Martin Sorrell', 'person'), ('CannesLions', 'miscellaneous')]	17_06_3850.jpg	['Martin Sorrell']	['Houston']	[]	['CannesLions']
Yesterday when we went to Jersey for lights and siren parade :) had a lot of fun with my fire family :)	[('Jersey', 'location')]	16_05_01_686.jpg	[]	['Jersey']	[]	[]
Another photo of Justin Bieber at @ ArmsParkCardiff earlier today in Cardiff . ( June 30 )	[('Justin Bieber', 'person'), ('ArmsParkCardiff', 'location'), ('Cardiff', 'location')]	O_1403.jpg	['Justin Bieber']	['ArmsParkCardiff', 'Cardiff']	[]	[]
Tonight , the 14 th of June at 8 : 00 PM , The Closing Ceremony of Quang Nam Festival VI - 2017 at Hoai River Square .	[('Quang Nam Festival', 'miscellaneous'), ('Hoai River Square', 'location')]	17_06_10358.jpg	[]	['Hoai River Square']	[]	['Quang Nam Festival']
Check out the # UAALLAMERICA 🏈 boy ! @ Andruzzi63 and my middle son , Thomas . @ UAFootball # MakingDreamsReality	[('Andruzzi63', 'person'), ('Thomas', 'person')]	17_01_18361.jpg	['Andruzzi63', 'Thomas']	[]	[]	[]
NBA Western Conference vs Eastern Conference .	[('NBA', 'organization')]	17_06_622.jpg	[]	[]	['NBA']	[]
New : Senators ask Phaneuf to waive no - movement clause # nhl @ Media_Sens @ Senators	[('Senators', 'organization'), ('Phaneuf', 'person'), ('nhl', 'organization'), ('Senators', 'organization')]	17_06_4555.jpg	['Phaneuf']	[]	['Senators', 'nhl', 'Senators']	[]
Can ' t rain on our parade ! ! ! @ htubman2015	[('htubman2015', 'organization')]	17_06_13670.jpg	[]	[]	['htubman2015']	[]
Drake Ties Lil Wayne for Most Billboard Hot 100 Hits	[('Drake', 'person'), ('Lil Wayne', 'person')]	O_163.jpg	['Drake', 'Lil Wayne']	[]	[]	[]
The new Louis Vuitton luggage is a vintage lover ' s dream	[('Louis Vuitton', 'organization')]	O_3306.jpg	[]	[]	['Louis Vuitton']	[]
Congrats to Sarah Park for being a honoree of the Most Influential Asian Americans in Georgia . @ GwinnettEvents	[('Sarah Park', 'person'), ('Asian', 'location'), ('Georgia', 'location')]	16_05_01_275.jpg	['Sarah Park']	['Asian', 'Georgia']	[]	[]
UHH ! Kim kardashian Caught Bra less at Public and ramp Places for first time , see Gallery 👍	[('Kim kardashian', 'person')]	O_2356.jpg	['Kim kardashian']	[]	[]	[]
Iconic Toni left speechless after magical final Serie A match	[('Toni', 'person'), ('Serie A', 'organization')]	16_05_09_883.jpg	['Toni']	[]	['Serie A']	[]
Playoff Kevin Durant showing up just in time !	[('Kevin Durant', 'person')]	O_4686.jpg	['Kevin Durant']	[]	[]	[]
Holy Cross Boys getting ready for their opening game at the SJP Soccer Tournament	[('Holy Cross Boys', 'organization'), ('SJP Soccer Tournament', 'miscellaneous')]	16_05_17_474.jpg	[]	[]	['Holy Cross Boys']	['SJP Soccer Tournament']
David Bowie was supposed to appear in the ' Twin Peaks ' revival	[('David Bowie', 'person'), ('Twin Peaks', 'miscellaneous')]	O_2629.jpg	['David Bowie']	[]	[]	['Twin Peaks']
Three times James Comey ’ s testimony contradicted Donald Trump	[('James Comey', 'person'), ('Donald Trump', 'person')]	O_2602.jpg	['James Comey', 'Donald Trump']	[]	[]	[]
Great to see so many families enjoying Rotary Family Festival @ BasRFC	[('Rotary Family Festival', 'miscellaneous'), ('BasRFC', 'organization')]	16_05_01_193.jpg	[]	[]	['BasRFC']	['Rotary Family Festival']
Warroad reaches title game ; DGF stays alive in section baseball	[('Warroad', 'organization'), ('DGF', 'organization')]	17_06_1573.jpg	[]	[]	['Warroad', 'DGF']	[]
U . S . lawmaker Scalise in critical condition after attack by gunman at baseball field	[('U . S', 'location'), ('Scalise', 'person')]	17_06_3140.jpg	['Scalise']	['U . S']	[]	[]
Rihanna concert was lit 🔥	[('Rihanna', 'person')]	16_05_15_23.jpg	['Rihanna']	[]	[]	[]
The 10 - Point : @ Gerardtbaker on Donald Trump ' s tax plan , transgender legal showdown and more :	[('Gerardtbaker', 'person'), ('Donald Trump', 'person')]	O_2311.jpg	['Gerardtbaker', 'Donald Trump']	[]	[]	[]
Preview : ' 2017 Official 18 - month One Direction Calender ' ! You can order it here :	[('One Direction', 'person')]	O_3098.jpg	['One Direction']	[]	[]	[]
I would like to inform you all that Niall seems to have a disliking for Donald Trump 😂 😂 ~ C	[('Niall', 'person'), ('Donald Trump', 'person')]	O_5003.jpg	['Niall', 'Donald Trump']	[]	[]	[]
Baseball and bae ⚾ ️ 🐂 🎓 🎉 # UTBaseball # hookem	[]	16_05_20_50.jpg	[]	[]	[]	[]
Timberwolves ' Karl - Anthony Towns named unanimous choice for NBA Rookie of the Year award	[('Timberwolves', 'organization'), ('Karl - Anthony Towns', 'person'), ('NBA', 'organization')]	16_05_16_528.jpg	['Karl - Anthony Towns']	[]	['Timberwolves', 'NBA']	[]
‘ Black Panther ’ trailer lights up the night , and NBA Finals	[('Black Panther', 'miscellaneous'), ('NBA', 'organization')]	17_06_13995.jpg	[]	[]	['NBA']	['Black Panther']
First Pitch is just three hours away ! Here is tonight ' s starting lineup . Come out and play some baseball bingo .	[]	16_05_04_248.jpg	[]	[]	[]	[]
Facts proved that basketball skill is of no help to be a goalkeeper . But good fun . # StaffVersusSudent # @ GEESatHull	[]	16_05_11_831.jpg	[]	[]	[]	[]
Scott Parker announces his retirement from football	[('Scott Parker', 'person')]	17_06_9865.jpg	['Scott Parker']	[]	[]	[]
left to right : John Miller , Donald Trump , John Barron	[('John Miller', 'person'), ('Donald Trump', 'person'), ('John Barron', 'person')]	O_3420.jpg	['John Miller', 'Donald Trump', 'John Barron']	[]	[]	[]
He was just finishing his film when his father , David Bowie , died	[('David Bowie', 'person')]	O_1657.jpg	['David Bowie']	[]	[]	[]
Harry Potter and the Prisoner of Azkaban Trivia . # 12 YearsPrisonerofAzkabanFilm	[('Harry Potter and the Prisoner of Azkaban Trivia', 'miscellaneous')]	O_2586.jpg	[]	[]	[]	['Harry Potter and the Prisoner of Azkaban Trivia']
Beautiful rusted sheet # cornish # landscape by Lisa Wisdom @ CraftFestival # texture # Rustic # cornwall # rusty # wallart	[('Lisa Wisdom', 'person'), ('CraftFestival', 'miscellaneous')]	17_06_7805.jpg	['Lisa Wisdom']	[]	[]	['CraftFestival']
Kevin Spacey Brings Stephen Colbert And The Closet Jokes To The Tonys	[('Kevin Spacey', 'person'), ('Stephen Colbert', 'person')]	O_200.jpg	['Kevin Spacey', 'Stephen Colbert']	[]	[]	[]
A list of all Donald Trump ' s successful businesses # MAGA # TRUMPTRAIN # hillaryhate # DropOutHillary # NeverClinton	[('Donald Trump', 'person')]	O_1843.jpg	['Donald Trump']	[]	[]	[]
fxxk this shxt . . . . . . . . . . i ' ' m off to vote for Donald Trump	[('Donald Trump', 'person')]	O_4346.jpg	['Donald Trump']	[]	[]	[]
Proud of my 2 lads on there football progress the smiles on there face says it all . Playing the game for fun !	[]	17_06_2716.jpg	[]	[]	[]	[]
Glastonbury Festival Top Tips From The Celebrity Set :	[('Glastonbury Festival', 'miscellaneous')]	17_06_7292.jpg	[]	[]	[]	['Glastonbury Festival']
Sergio Ramos : the # UCLfinal man of the match 👏 👏 👏	[('Sergio Ramos', 'person')]	O_447.jpg	['Sergio Ramos']	[]	[]	[]
Leonardo Dicaprio and Kate Winslet , then and now .	[('Leonardo Dicaprio', 'person'), ('Kate Winslet', 'person')]	O_4461.jpg	['Leonardo Dicaprio', 'Kate Winslet']	[]	[]	[]
J . Cole named the highest paid rapper of 2015	[('J . Cole', 'person')]	O_4730.jpg	['J . Cole']	[]	[]	[]
16,000 people just watched me get a live tattoo of Donald Trump sucking a dick . Welcome to the future .	[('Donald Trump', 'person')]	O_316.jpg	['Donald Trump']	[]	[]	[]
Box Office Showdown : Tom Cruise ' s ' The Mummy ' to Get Lassoed by ' Wonder Woman '	[('Tom Cruise', 'person'), ('The Mummy', 'miscellaneous'), ('Wonder Woman', 'miscellaneous')]	O_2051.jpg	['Tom Cruise']	[]	[]	['The Mummy', 'Wonder Woman']
Atlanta dump Boston out of National Basketball Association . . .	[('Atlanta', 'organization'), ('Boston', 'organization'), ('National Basketball Association', 'organization')]	16_05_01_508.jpg	[]	[]	['Atlanta', 'Boston', 'National Basketball Association']	[]
You were NOT supposed to see Christina Aguilera ' s duet with Whitney Houston ' s hologram :	[('Christina Aguilera', 'person'), ('Whitney Houston', 'person')]	O_4625.jpg	['Christina Aguilera', 'Whitney Houston']	[]	[]	[]
This is happening TODAY at 4 PM ! Who will we see at the FREE @ YOSA49 Summer Camp Concert ? ! # MajesticEmpire	[('YOSA49 Summer Camp', 'miscellaneous'), ('MajesticEmpire', 'location')]	17_06_3924.jpg	[]	['MajesticEmpire']	[]	['YOSA49 Summer Camp']
Michael Jordan has a message for Russell Westbrook 🙏 🏆	[('Michael Jordan', 'person'), ('Russell Westbrook', 'person')]	O_612.jpg	['Michael Jordan', 'Russell Westbrook']	[]	[]	[]
Jessica celebrating 20 th anniversary of Harry Potter at Rainhill Library today @ STHLibraries # HarryPotter20	[('Jessica', 'person'), ('Harry Potter', 'miscellaneous'), ('Rainhill Library', 'location'), ('STHLibraries', 'organization')]	O_3576.jpg	['Jessica']	['Rainhill Library']	['STHLibraries']	['Harry Potter']
# Fashion # LadyGaga Lady Gaga - Born This Way Rare Sealed # CD Single	[('LadyGaga', 'person'), ('Lady Gaga', 'person'), ('Born This Way', 'miscellaneous')]	O_2008.jpg	['LadyGaga', 'Lady Gaga']	[]	[]	['Born This Way']
Video : Nick Jonas , Demi Lovato , @ JKCorden Form Supergroup in # CarpoolKaraoke	[('Nick Jonas', 'person'), ('Demi Lovato', 'person'), ('JKCorden', 'person'), ('CarpoolKaraoke', 'miscellaneous')]	O_2927.jpg	['Nick Jonas', 'Demi Lovato', 'JKCorden']	[]	[]	['CarpoolKaraoke']
Funko Rolls Out a New Line of HARRY POTTER Pops ! for SDCC	[('Funko', 'organization'), ('HARRY POTTER', 'miscellaneous')]	O_3187.jpg	[]	[]	['Funko']	['HARRY POTTER']
Brooklyn Film Festival Returns With 100 - Plus Screenings in . . .	[('Brooklyn Film Festival', 'miscellaneous')]	16_05_27_267.jpg	[]	[]	[]	['Brooklyn Film Festival']
Selena Gomez Got Naked At Her Concert -	[('Selena Gomez', 'person')]	16_05_19_973.jpg	['Selena Gomez']	[]	[]	[]
Arkansas coach Bret Bielema has a bold idea that ' d shake up the NFL Draft	[('Arkansas', 'organization'), ('Bret Bielema', 'person'), ('NFL', 'organization')]	16_05_10_699.jpg	['Bret Bielema']	[]	['Arkansas', 'NFL']	[]
Missing Wayne County man back in jail after being on the run # Memphis	[('Wayne', 'location'), ('Memphis', 'location')]	O_1347.jpg	[]	['Wayne', 'Memphis']	[]	[]
If there ' s one thing you need to get you through festival season , it ' s a statement this 👉 👉	[]	16_05_30_397.jpg	[]	[]	[]	[]
It took a full MINUTE for Justin Bieber to show his face in Company . TORTURE . # BBMAs	[('Justin Bieber', 'person'), ('Company', 'miscellaneous'), ('BBMAs', 'miscellaneous')]	O_4484.jpg	['Justin Bieber']	[]	[]	['Company', 'BBMAs']
We ' re at Wymondham Windmill Beer Festival on June 4 th . Will you be ? ( Yep , if you ever want a pint in my pub again )	[('Wymondham Windmill', 'location')]	16_05_23_916.jpg	[]	['Wymondham Windmill']	[]	[]
Stage is set for the # NBAFinals . Will it be @ OracleArena or @ TheQArena raising a new championship banner ?	[('OracleArena', 'location'), ('TheQArena', 'location')]	16_05_31_288.jpg	[]	['OracleArena', 'TheQArena']	[]	[]
Way - Too - Early 2018 Grammys Contenders : Grammy Nominee Harry Styles	[('Grammys', 'miscellaneous'), ('Grammy', 'miscellaneous'), ('Harry Styles', 'person')]	O_2781.jpg	['Harry Styles']	[]	[]	['Grammys', 'Grammy']
Justin Bieber changed the caption of his latest Instagram photo to this :	[('Justin Bieber', 'person'), ('Instagram', 'organization')]	O_2445.jpg	['Justin Bieber']	[]	['Instagram']	[]
No , most working - class Americans did not vote for Donald Trump	[('Donald Trump', 'person')]	O_3553.jpg	['Donald Trump']	[]	[]	[]
First Workers ' Party Congress since 1980 currently underway in # NorthKorea . Kim Jong - un expected to consolidate power	[('NorthKorea', 'location'), ('Kim Jong - un', 'person')]	O_1475.jpg	['Kim Jong - un']	['NorthKorea']	[]	[]
